51307282199,bfc,62,261
51307317425,fbf,225,54
51307334485,gge,265,22
51307343370,abb,11,194
51307348894,bdg,164,152
51307377787,gef,4,102
51307384490,geg,206,218
51307390754,ggf,228,123
51307397393,fad,170,58
51307398629,aeg,102,156
51307404596,faa,288,220
51307406141,eaf,115,196
51307410872,gba,9,275
51307419602,ada,154,16
51307428359,daa,164,96
51307428618,eab,140,24
51307450756,bac,250,126
51307461351,ggd,288,93
51307477963,bcb,212,181
51307493386,cdd,129,63
51307506097,bbf,293,101
51307511999,cdb,41,315
51307513199,fgf,7,21
51307514459,ccg,117,113
51307532570,ccb,33,292
51307540065,eba,58,18
51307543542,eef,186,119
51307553992,dff,184,66
51307571123,dee,291,291
51307578552,edf,126,269
51307589232,ffd,70,276
51307602477,cfe,188,71
51307628879,gba,171,239
51307645085,gag,189,178
51307669509,gee,116,330
51307708494,gfa,49,108
51307728535,bad,130,155
51307730401,bgb,42,51
51307744792,cde,146,120
51307754494,baf,148,61
51307759964,acc,36,8
51307764137,fbe,285,112
51307784221,fba,77,43
51307791412,dgb,47,221
51307805737,eaf,185,207
51307834592,bcd,56,226
51307837692,ddg,182,52
51307840732,cgd,154,197
51307864880,ceb,166,101
51307878846,gaf,77,84
51307880749,cge,150,106
51307918598,dad,289,17
51307922063,eed,14,197
51307928187,cea,211,139
51307954944,cge,179,90
51307960888,cga,93,121
51307966423,eee,145,30
51307967703,ffg,272,44
51307968358,ccc,282,281
51307975692,ccf,21,113
51307987009,cag,65,139
51308003287,ged,191,171
51308010142,gga,143,217
51308054122,gac,19,28
51308069403,eca,297,77
51308086719,ceg,227,85
51308113141,fgc,263,173
51308125516,dfa,247,202
51308145261,acb,290,253
51308158075,efb,235,285
51308169421,abf,257,293
51308170555,eaa,32,95
51308187732,cgg,253,222
51308190048,eba,287,14
51308193735,gae,25,58
51308210285,adg,138,175
51308222410,ead,25,21
51308247037,eag,11,295
51308260150,gfg,222,197
51308260179,bgd,230,98
51308285496,bge,168,175
51308296249,gea,270,75
51308301830,gdf,172,312
51308345711,ebe,101,67
51308355125,acg,236,98
51308381623,dga,106,211
51308395673,edg,27,296
51308409652,dad,51,19
51308411568,cga,295,142
51308417888,baa,257,9
51308421103,ced,16,201
51308433072,fbd,4,164
51308434941,cfg,83,60
51308447397,fdd,69,175
51308455782,dcg,114,190
51308456151,aeg,228,138
51308466381,ece,78,23
51308505402,gcg,281,72
51308505887,cfd,166,63
51308518038,bca,10,100
51308537519,fga,289,18
51308541322,cbd,107,273
51308548520,dbd,133,130
51308551279,fff,40,181
51308564342,ddg,70,44
51308594444,cgc,177,17
51308594483,dda,114,138
51308598622,fea,77,276
51308612333,aaf,187,176
51308616097,bab,225,184
51308624603,bbg,191,96
51308627419,agd,275,90
51308633252,faa,148,233
51308639547,aee,223,230
51308649467,dgg,264,84
51308655657,gcf,247,82
51308674472,bbc,175,285
51308692181,gfd,156,142
51308734283,eec,28,201
51308741855,gcd,191,65
51308760564,ffa,293,175
51308765299,gdc,107,326
51308776384,cae,278,152
51308792422,egb,91,246
51308792522,dfb,70,144
51308797443,daa,148,77
51308812464,eba,248,14
51308822245,fbf,179,62
51308823551,cag,185,141
51308831481,bad,131,173
51308832928,fdg,66,99
51308837494,cce,3,30
51308847197,bbf,35,108
51308852536,afd,221,9
51308866888,aae,181,277
51308886428,ded,54,257
51308889248,aag,158,73
51308891633,gbb,110,290
51308893017,fbg,199,126
51308907201,ege,139,200
51308910799,eda,16,120
51308913368,egc,99,280
51308921893,gcc,214,206
51308927201,ebc,25,239
51308946496,ede,241,87
51308956072,efa,178,45
51308973377,aed,138,209
51308979398,ged,193,203
51308981560,dec,151,279
51308983499,fca,107,170
51308996765,ffb,251,171
51309010303,faf,37,188
51309027835,efg,77,191
51309060102,ecc,157,214
51309060678,cbg,219,93
51309066874,afc,190,100
51309084586,feg,286,198
51309085004,bcf,272,38
51309087253,eeb,45,296
51309115758,ecf,163,152
51309129632,fcd,17,227
51309140795,ecb,180,99
51309157504,bfe,68,187
51309159697,dec,279,309
51309176516,bec,65,253
51309178987,dac,169,293
51309180731,ggc,129,190
51309181862,dbe,64,116
51309201158,cba,193,39
51309217267,dfd,232,216
51309234698,dgb,208,243
51309237650,aea,115,16
51309255218,cdf,215,230
51309290508,agg,218,171
51309291327,fcf,128,171
51309297057,edd,141,136
51309298251,ggg,258,265
51309306656,gcb,98,67
51309333205,dbf,16,253
51309334554,fef,36,200
51309372521,bca,130,119
51309381545,aab,119,133
51309382449,bfg,177,187
51309416006,cgb,239,257
51309430329,fec,27,231
51309432829,bfd,113,288
51309445758,dea,243,168
51309454593,def,14,215
51309470422,fba,282,49
51309471644,dcb,16,41
51309478056,gbe,52,202
51309480532,fcb,196,246
51309480764,gee,230,313
51309485174,acd,225,101
51309526681,dcf,182,84
51309549067,aff,87,230
51309570729,ddf,174,196
51309570856,feb,24,177
51309584924,cec,41,183
51309598924,dag,201,216
51309600331,ead,12,21
51309609328,bde,148,344
51309617189,fdd,89,154
51309621407,gfa,206,93
51309634765,bfb,235,192
51309637702,ebd,59,95
51309641254,cdg,239,245
51309667646,gaf,257,76
51309668690,dab,102,245
51309682845,fge,277,145
51309698862,afg,254,8
51309705676,fbd,153,167
51309726321,edb,16,260
51309732116,ffe,219,206
51309738592,bfd,183,236
51309752036,gef,21,98
51309767340,bdg,143,159
51309779216,caa,138,47
51309795763,cac,216,20
51309818216,dba,163,24
51309830702,fda,147,285
51309842544,cae,66,123
51309845226,gfe,252,204
51309852561,cdb,61,280
51309856641,gad,188,34
51309866797,egg,268,164
51309867169,cda,6,38
51309879302,abd,41,215
51309881393,efe,130,245
51309889005,afc,19,96
51309890283,cad,14,8
51309902184,gfb,95,267
51309917155,def,257,202
51309919778,eab,153,21
51309921397,gdf,144,318
51309932879,beg,75,213
51309950899,dcc,246,23
51309952305,dbb,281,263
51309972496,bce,64,82
51309976430,gbg,134,259
51309977527,dgf,107,45
51309981233,gff,223,71
51309985926,fac,13,103
51310002796,dfd,246,220
51310022238,dca,123,139
51310039385,gab,169,265
51310050445,abg,60,189
51310056160,eeb,45,325
51310083834,aca,275,206
51310140021,cab,119,92
51310188570,ecf,42,174
51310195272,aab,183,142
51310196199,abf,194,293
51310198617,agc,289,45
51310201033,eac,287,211
51310208044,gaa,293,224
51310221473,aff,98,190
51310225545,dge,43,96
51310241521,fcg,114,202
51310251751,gfb,140,229
51310261303,dfg,238,124
51310315339,bcg,262,302
51310324875,ade,285,20
51310396911,edg,212,310
51310412328,dfa,113,183
51310415409,gdc,81,290
51310415737,cbe,11,221
51310420300,add,198,25
51310424710,agb,232,146
51310426766,efa,40,37
51310436196,eeg,38,52
51310456989,acf,214,186
51310461730,bga,148,149
51310528177,bbd,171,12
51310541827,gba,243,227
51310565996,bba,143,220
51310566721,bgb,299,56
51310584406,abe,122,68
51310623877,egc,12,324
51310641845,ffc,96,122
51310653693,gge,268,20
51310657799,bba,284,204
51310668482,fbg,140,127
51310680060,gfg,81,161
51310681473,bad,258,143
51310702824,gef,293,102
51310705324,age,10,154
51310721326,ebb,160,166
51310732367,gdb,2,62
51310749306,dda,217,113
51310811862,ece,195,25
51310834771,cca,57,219
51310841187,aec,54,155
51310846485,bef,264,179
51310854700,bda,126,45
51310861150,geb,74,207
51310863664,gbd,107,36
51310881844,ebe,200,61
51310886073,ebd,220,81
51310887315,fdb,194,180
51310900675,eef,212,135
51310913106,bda,134,38
51310915150,dfa,76,161
51310920105,ega,86,224
51310947584,gab,112,241
51310963409,dff,83,58
51310964928,fec,38,196
51310979527,cfb,72,185
51310983791,fcg,215,222
51310987757,deg,267,212
51310991881,fdf,105,85
51311049519,cbf,240,209
51311160112,cfc,192,184
51311170629,fgb,267,140
51311213194,dae,14,91
51311253752,ceb,137,97
51311254337,ddc,32,157
51311272755,fgg,49,58
51311281839,bgb,147,47
51311307606,gdg,245,210
51311322248,eff,143,21
51311338218,ecb,212,100
51311340340,fbc,44,236
51311377091,bcf,138,30
51311390103,bff,112,271
51311418424,fga,226,20
51311419719,eaf,286,227
51311447666,afg,298,9
51311458774,bee,265,250
51311467594,aec,32,181
51311504732,dbc,170,209
51311551508,afe,123,299
51311592786,cff,80,231
51311606532,egg,179,149
51311607657,adf,61,177
51311611745,fcg,115,261
51311653188,adb,76,74
51311674670,caf,265,83
51311693724,bdg,82,147
51311717751,bbc,169,262
51311721441,agf,219,48
51311734079,aad,185,61
51311739843,bag,36,138
51311756864,bgg,191,57
51311763551,cab,93,73
51311797075,ggb,197,11
51311804783,dge,78,82
51311811194,dfe,199,98
51311852097,afb,199,5
51311889875,eaf,146,238
51311897649,bgf,113,48
51311920301,eef,220,121
51311940038,afd,118,9
51311945941,aae,130,293
51311974503,abc,80,142
51312026272,fab,156,36
51312088354,beb,186,113
51312097066,bgc,289,236
51312105435,efc,59,79
51312110440,fed,288,251
51312123969,bdc,264,11
51312132687,fad,254,67
51312142871,gcc,191,193
51312162988,baf,241,67
51312166211,ecd,42,17
51312168211,bcc,72,143
51312172484,bed,226,219
51312180440,dcg,93,195
51312182552,cef,213,95
51312209677,cgg,10,235
51312212533,gea,238,60
51312227095,fcf,104,157
51312245267,eag,38,330
51312246804,dge,51,68
51312251626,cbc,100,248
51312251723,gef,268,107
51312315240,fbf,174,69
51312354672,ffe,207,187
51312367341,ddb,248,29
51312376988,dbf,66,225
51312387090,bgg,14,67
51312404896,gfc,238,201
51312410687,fbd,2,133
51312421402,cdb,231,224
51312425374,feg,133,182
51312453105,bce,92,92
51312463561,egf,140,30
51312480758,ccg,72,99
51312481767,gea,289,65
51312485886,eda,285,117
51312567533,bgb,47,38
51312576182,dee,228,279
51312577249,bfb,290,174
51312583978,ded,80,262
51312641913,ebf,222,9
51312647724,fdg,25,111
51312662406,fgd,207,216
51312666003,ada,25,14
51312681362,dfe,132,111
51312685488,ddg,131,51
51312690154,eae,256,83
51312695478,bge,210,148
51312713218,cff,264,272
51312728499,cee,273,157
51312749186,ege,284,200
51312772250,gca,89,250
51312783048,ace,45,186
51312792137,dce,28,202
51312797864,faa,263,263
51312805408,gce,120,164
51312811118,gbc,166,30
51312816961,dgd,17,141
51312823729,fgc,142,204
51312825557,bba,291,167
51312832848,dad,247,16
51312838721,eeg,241,58
51312840514,eeg,91,58
51312892081,dda,172,117
51312909969,aag,116,64
51312910589,eba,238,14
51312912234,ggd,297,107
51312912313,baa,58,10
51312944402,bcd,251,250
51312954570,ede,294,98
51312958299,gce,176,162
51312960626,dec,45,364
51312983293,efg,226,225
51313000429,bee,234,285
51313024042,bcd,85,220
51313024415,bae,249,15
51313037180,aac,88,85
51313056860,afb,92,5
51313067523,bdd,237,230
51313072452,edf,45,277
51313084131,fge,185,158
51313163681,cgf,201,73
51313174251,gag,103,206
51313195353,dcd,133,279
51313201563,aeb,188,83
51313268227,edf,90,324
51313271384,ccf,262,93
51313272797,ccc,127,264
51313276684,gbe,200,177
51313315916,eda,138,112
51313316196,dbg,274,282
51313318734,caa,10,49
51313321095,abd,122,215
51313360383,fae,220,192
51313391244,fad,283,58
51313403021,ffd,102,242
51313419775,ebg,285,129
51313420117,ecf,214,193
51313444649,faf,68,193
51313454229,gbd,96,28
51313485921,geg,243,183
51313520276,cfb,182,155
51313526431,def,208,226
51313548001,afa,44,310
51313570717,cbf,21,181
51313573566,egf,145,24
51313574895,bef,295,166
51313592031,dge,168,77
51313612226,cce,71,29
51313617038,eef,240,130
51313632148,cga,212,147
51313637575,cdc,49,225
51313647241,aaa,298,328
51313654163,dfb,168,119
51313673485,egd,57,193
51313677786,bca,184,108
51313690774,ffg,190,40
51313715486,efd,260,215
51313726561,ged,256,186
51313727063,adc,193,59
51313727699,fef,35,178
51313728993,ead,275,18
51313733689,bgg,106,56
51313735935,gec,73,66
51313745441,cgc,186,14
51313747241,gfb,162,224
51313752588,adb,13,62
51313754126,bde,229,295
51313811681,daf,279,109
51313835468,bge,131,139
51313880581,fab,186,30
51313901355,bdc,177,12
51313902279,cfa,8,232
51313902845,gbf,99,160
51313925194,dbe,113,135
51313935548,aga,243,57
51313942389,ggb,24,11
51313945217,caf,61,92
51314008424,afa,199,362
51314011566,eac,160,198
51314022700,fea,15,298
51314025434,gdc,193,261
51314034337,agd,99,98
51314068292,ebe,227,59
51314070625,fee,50,149
51314100511,adc,234,66
51314110043,gae,183,52
51314124454,eee,189,34
51314133085,gad,22,29
51314183408,fde,147,168
51314233983,afd,63,9
51314270829,efa,36,31
51314293385,gcc,146,198
51314294491,bec,271,278
51314296356,fda,196,319
51314298326,bac,126,148
51314318495,cdf,149,266
51314322911,cbe,275,229
51314331304,ccg,173,96
51314339417,dgf,290,48
51314362257,bfa,263,52
51314363973,acf,111,187
51314366312,fed,55,268
51314404701,gbc,16,29
51314404991,ecg,115,62
51314414506,afa,122,380
51314432805,deb,128,112
51314448028,eag,161,353
51314457549,bdf,244,252
51314483781,ced,241,192
51314484506,ebd,261,73
51314486732,bab,273,211
51314488264,agd,68,78
51314491052,aaf,281,154
51314492153,bgc,280,228
51314500384,aea,295,14
51314512848,fga,283,16
51314517600,fda,230,290
51314518301,bdb,46,156
51314523721,bbb,68,156
51314529364,fdf,219,85
51314533350,bbe,153,253
51314573838,ffg,83,44
51314593523,fbb,180,183
51314594031,fcg,221,279
51314601586,aba,172,194
51314617487,gdd,103,15
51314627497,faa,166,228
51314631518,dee,218,315
51314641916,gde,231,60
51314688987,afd,132,9
51314716126,cad,258,8
51314724283,eaa,215,85
51314742721,dbb,52,263
51314751113,bfd,19,207
51314770398,fcc,259,192
51314770564,dgd,63,112
51314795858,acg,98,90
51314823232,ade,282,20
51314836848,fdc,45,46
51314840009,afd,35,7
51314840216,edd,84,160
51314843748,aaf,208,149
51314854496,ccb,240,256
51314870716,gbg,111,217
51314877518,eea,200,301
51314881217,gdd,173,15
51314901745,bcc,29,124
51314930651,agc,49,46
51314938698,aef,204,192
51314941856,gdf,95,270
51314949107,fag,237,181
51314955225,agb,189,129
51314955901,bce,289,92
51314966911,cgd,229,181
51314984526,cdd,296,71
51315015737,eaf,212,238
51315024598,fdf,81,91
51315043777,bbb,225,151
51315052865,eee,30,29
51315060645,agb,106,144
51315091711,gda,232,217
51315092514,faf,162,175
51315099367,cbb,257,268
51315099928,edc,144,295
51315144256,ddd,243,179
51315164319,aed,215,169
51315171640,fce,105,75
51315213288,deg,197,201
51315248658,cdg,36,230
51315261741,ecg,91,71
51315286393,ceg,86,79
51315325742,bgb,120,32
51315346913,edf,255,343
51315348241,ecc,62,181
51315369248,cge,14,72
51315372396,cea,82,126
51315374239,dgb,21,225
51315388764,dgf,154,53
51315399042,fee,201,177
51315433883,fag,152,146
51315435104,aeb,224,87
51315441343,dgc,295,8
51315475210,dfc,4,16
51315479045,efg,202,180
51315529255,fcb,81,201
51315559999,dac,83,348
51315594285,beb,241,125
51315598490,afb,182,5
51315607748,efb,145,276
51315613966,faa,20,234
51315628750,gae,244,46
51315639671,fcc,162,172
51315639781,ddf,54,203
51315645775,fbb,216,162
51315665191,gac,12,25
51315688236,gcg,66,71
51315689461,dab,284,210
51315719959,bcb,21,181
51315723861,eed,23,214
51315736242,bbc,122,214
51315745969,adg,179,199
51315760950,cag,265,128
51315766151,deb,260,91
51315790627,bfc,115,214
51315791640,gfd,278,133
51315818984,eec,44,229
51315850904,acc,89,8
51315861002,gga,277,184
51315866212,gda,157,199
51315902300,caf,24,84
51315906614,egg,11,156
51315908479,feb,20,159
51315924602,gbb,20,336
51315956502,aee,71,230
51315986187,afc,254,107
51315991311,gba,11,195
51315997704,gdg,214,237
51316020686,gfb,66,201
51316022968,fac,2,113
51316037354,dga,11,202
51316072772,ccd,140,86
51316091609,caa,57,43
51316094426,dbf,79,204
51316127578,fgf,287,23
51316128875,gea,178,76
51316130694,feb,105,127
51316133201,dde,278,303
51316134293,cde,136,115
51316189740,egb,77,280
51316225575,dde,266,248
51316226343,dgb,116,267
51316278300,cab,6,63
51316290956,feb,131,142
51316316831,fcd,204,195
51316324796,edg,7,344
51316333588,fcg,188,225
51316337442,bea,99,245
51316359685,efc,291,74
51316400425,dde,119,225
51316414057,cfa,118,206
51316423516,gaa,208,257
51316435364,aeg,148,158
51316442916,egc,47,382
51316450507,gbd,248,24
51316464413,gcf,158,78
51316466169,fdg,30,102
51316473058,dcf,219,88
51316493802,bbg,187,85
51316504670,cee,164,174
51316545600,acg,249,75
51316580755,gfd,54,158
51316598027,cfg,66,62
51316598348,cac,119,17
51316644876,bgf,275,38
51316648507,cag,285,119
51316662635,cae,210,123
51316665759,dca,165,155
51316673471,egf,136,19
51316685092,fca,275,181
51316691037,fff,236,181
51316706828,fdc,119,54
51316714467,bgd,128,111
51316719603,egb,26,274
51316719993,dbd,228,136
51316730943,bfe,76,162
51316739453,egc,162,420
51316753441,eeg,189,67
51316770817,deb,297,101
51316772128,bad,297,138
51316775056,fbe,295,103
51316778657,gcg,284,76
51316788011,gad,141,26
51316801374,bfe,95,157
51316803079,abe,254,73
51316812226,ddc,266,150
51316823653,gee,194,297
51316829657,dag,141,205
51316834979,fbd,294,150
51316840667,ade,40,16
51316844225,eab,255,23
51316851237,cdc,49,218
51316879137,daa,223,76
51316887588,cag,227,123
51316906081,cbg,65,75
51316943084,gfd,267,170
51316946410,ggb,13,12
51316958279,gcb,58,65
51316972954,aca,26,230
51316979198,fag,289,135
51316979804,bad,267,164
51316986777,ebb,18,161
51316987885,eaa,279,101
51317013884,dbb,50,281
51317030185,ffb,115,155
51317058725,dff,95,55
51317058933,dbg,22,276
51317076761,eaf,68,261
51317105087,bag,265,115
51317108153,gbe,33,210
51317125021,dgf,287,42
51317131448,dcb,16,46
51317132805,cfc,138,158
51317158140,cbd,267,294
51317169663,cec,278,177
51317169865,fab,103,33
51317171568,gec,254,62
51317222095,cgb,24,305
51317222228,dfg,231,109
51317226474,aga,32,62
51317244588,cfe,189,63
51317250139,aea,119,12
51317256047,ffa,228,157
51317270651,dgg,72,99
51317295897,cfd,277,66
51317296900,dad,250,18
51317300222,dae,89,78
51317303034,abb,218,221
51317330246,bgb,260,27
51317332229,ggf,167,146
51317373002,bgc,113,221
51317396620,ded,191,296
51317399584,agg,66,174
51317407464,abg,64,213
51317428074,cgf,123,81
51317437487,agd,230,79
51317449183,beb,44,115
51317454152,dce,233,240
51317457674,dab,253,207
51317471915,dcb,14,54
51317496383,dde,85,238
51317515030,age,267,133
51317532555,edf,154,367
51317547417,bda,255,40
51317551577,dde,161,268
51317593956,dff,254,46
51317611151,cff,62,247
51317612989,dab,53,217
51317642128,acd,57,88
51317650277,bfa,264,46
51317652147,dcb,185,61
51317669314,eca,264,83
51317714873,ace,191,187
51317718651,gde,229,69
51317725793,afa,261,342
51317746098,aca,74,225
51317758259,bgb,42,25
51317767050,bdd,125,209
51317767887,gef,139,105
51317771417,agc,276,42
51317785367,acb,239,258
51317800993,gca,97,262
51317817039,ggb,70,11
51317829690,add,57,20
51317832060,eee,288,29
51317840038,ecc,120,181
51317841239,dag,188,194
51317853907,adb,175,68
51317867297,ece,246,28
51317874815,ggc,112,203
51317888146,dfa,144,128
51317892532,bff,84,216
51317892856,baa,109,9
51317894283,eae,132,87
51317896416,ecf,25,173
51317897626,bca,240,108
51317901615,aed,262,143
51317923351,abb,176,194
51317934067,dcc,259,26
51317966438,gfg,146,170
51317973575,dba,298,24
51317976160,ecd,115,20
